"HolderAddress","Balance","PendingBalanceUpdate"
"0xb4fe9af794473eb90aa035fa30d90dd0d9e2ec9d","9,078,953.758302953101761553","No"
"0xb9e8e3135b87a55e25febc411d2450ea63476bc6","9,019,743.660655634420557189","No"
"0x434c0fac91d115d77649a74c35446f7c1f4d6588","9,008,280.311175455160241369","No"
"0x56a061f4ef706e1f6dcdbcf7e10e4340c1d99bbd","9,007,909.263302227973618717","No"
"0x56f5b2b74d52e5b14d37ba84f968bcd91af11d0d","9,005,761.423487893032395613","No"
"0x09f8b421d71acd3a5c7ad48ba3565ad89831c443","9,000,000.901136418663009922","No"
"0x913128fd10227e06906eee42d68896be2ef6d905","9,000,000","No"
"0x09b0c0c1bb1aaf08f9413a3dc1d308ee7a741c15","9,000,000.000000000000747406","No"
"0x3ab6c3a9c075189689b6b8c59324df9fcd65c4b3","8,998,637.859809467525747228","No"
"0xd9229fae0cb4e1678b0bf2f63bbe1208e9bf97b6","8,987,929.214875001027018146","No"
"0x4c2ae87830d95a7ed1fd1d2d6b3f788cd99e2089","8,972,397.873943062344233144","No"
"0xe8c76a42a2bf8d7e6a6bd5f228fd9ab7b93b9c83","8,958,586.295735741039412997","No"
"0x8760b2929f72730de2d39d0cfe231996682827db","8,941,506.520463854681219588","No"
"0x23aae43059e2d11b0e3bee974d8ba733013b3e7f","8,912,011.51","No"
"0xedff1c35d7016ae07b6f8de7a99106625b05912e","8,900,000","No"
"0xb9163d584726f9d916f7ec18183f5792cb281ae4","8,899,476.522395747978912855","No"
"0x64d366928de21d5a0d514b16ecbd9f2ffdf27ba2","8,858,711.238896184314555429","No"
"0x67049d47dd7219b71870e2cdac0e4b0a61a43402","8,858,249.060051319161596588","No"
"0xe824f602fc34f13f7c3888b6f4c2737158d96fcd","8,812,537.528656256464446317","No"
"0x32bdd37b01d8c99537a3af0e087458f805d3d2f7","8,782,898.622967722622020599","No"
"0x5d22d94d08cd251414863261fc87b559c7fca3d6","8,781,731.247411652648321714","No"
"0x50d6b4c735b4a9ef2ccb3aa2f5bab17e08769e0d","8,778,627.127623754729225156","No"
"0xf90116201d576dc40d7bc13d1988b46e6fcaf906","8,759,830.636239454481099056","No"
"0x6a23cc286dcb9f285128a5af840d9a2fe247f891","8,736,528.92249828176642392","No"
"0x1151f111e1cbcfa5ab6cd5c9d4371f8e30092421","8,719,362.704229056340309771","No"
"0x36dcd41dd119ae82ea73d89b4179352a7cdf5cec","8,707,557.929994736437068366","No"
"0xbeb8d4c322d84cdd05edf708c771c7edf7a435e3","8,692,185.398173413376117961","No"
"0x853998d0fd4941879a1fe37744b036de9c9f92ec","8,685,835.579522805195195918","No"
"0x582ca15836d5542d22b23102af5a4d02f5eb0bf4","8,666,549.408093984070419382","No"
"0x65e90427b7731578d7905f7f0b01a24751efa394","8,636,267.861131770946898067","No"
"0x5c694dca78c9f5646de88b11817d8ea021cdd338","8,629,379.045483464271680487","No"
"0xcecc253d00ebdc76e545e7eaa8393aa0fe80e099","8,612,631.730209175995640125","No"
"0x0a3cbd23623a3596319161d22194b5667ef000f0","8,609,406.25","No"
"0x6114a3e41e7f3b599c1813c32da3f7126f405846","8,601,174.862407550581479316","No"
"0xa2022d88a3f1c557c5af17cac7a0b87ec49ca12e","8,584,150.400430831343715494","No"
"0xab00c3881757a345618d66846a6d11a5d5297d3a","8,579,797.22351723756082675","No"
"0xefb5bd3fd9942932147464c1db543391bfbb4a17","8,558,675.700876531430675246","No"
"0x3917794bfe92059f9aecb438813f1d8a90c6196b","8,530,037.044564422487242431","No"
"0xc445846fee6d6256f1add7a3326605b31a4a667c","8,514,711.261042029482675664","No"
"0xc06c36eddc0a8b6406743a94f967f03fb3db4754","8,506,322.541327220126813526","No"
"0xe135fe74e5bb35a6cd3d2b4335795141d51eca50","8,491,649.718955639852955262","No"
"0x42ef487f313b14c084fd902ea7bea4b97190d6e8","8,444,288.661205144508730161","No"
"0xbf9bd83ac7918f045ccf86673603358161103374","8,444,277.150967211038542027","No"
"0x63d275658d83eca1f5da788e74607c0bec762957","8,428,838.46286","No"
"0x2ad4769c9ad02cf068c66c2cd26c6989c1b634ff","8,412,011.51","No"
"0xd31521ef5e33906ea3c9e0794a6b1f95b7ee5f8b","8,396,631.494759538327256118","No"
"0x48c22db0008cc06b44f1125507958244ec4ebef0","8,389,012.217694484151681288","No"
"0x9712ab54490ddd5491790465472327db04d0cd96","8,380,734.93437866699421852","No"
"0x5ea514dc9f0b29477fd1376d529280886076f4d7","8,368,766.901240597924207611","No"
"0x513e9a26c42fbee76d9adfce2936fcae786b63b4","8,325,402.922223933525826032","No"
"0x7a612b3a692286ad3c992980ee709c98a917741c","8,303,107.628127452494441013","No"
"0xefdd3164f2de3973ad5cea9941172064b0aa6bf2","8,285,836.085760487179401375","No"
"0x5822dddf4150b50e91cf0cbf7c20dd33a90ef212","8,283,328.567528322694092988","No"
"0x085ed975a8b6b860de3c2b871da60a3f9f48a5b8","8,276,234.794047931154611206","No"
"0xa55ab02f619d5d5bfcf7505c14a1103d2424b973","8,248,534.929006949491794521","No"
"0x438e9171907a43730b689b1548933b501c319a5f","8,238,425.34344416048020131","No"
"0xc0b34cc292d0727e488a6a31d1608fa4fb2d2bd4","8,202,670.33715819057176696","No"
"0xb7a3bbabb131dc69a984fdc4175d5f6e609d6024","8,190,391.215012591831125912","No"
"0xd68d204268fa227529c451557f1398fe2d591c7f","8,185,963.258915416727633093","No"
"0x0701cfb1f5159fe20696ae2b97012cbc9d13cbf9","8,148,181.201200962983226195","No"
"0x6cdbcf66201ef6f46b982562eb6699c2338c51ff","8,100,094.749839456634187809","No"
"0xa3c0266de65a1bcd625d3413639eee3b9982af5a","8,079,458.290408528293871629","No"
"0x1bf7f23930b60afc0a0f85d77bf9cd8eafc2325d","8,070,348.139917238553328746","No"
"0xc12a861c8cda0c9bab149d6a63394d63524139f4","8,044,097.414659090917373514","No"
"0x5342eeaa743741bb78e5ac6ae6c4a772b1f47f97","8,015,591.021321808882419287","No"
"0x8138bed62259d0ffc699458b5e3e8a0c0000f1ed","8,000,000","No"
"0x2400ea54cc59096a45f0b90a18671feba3a626dd","7,999,999.999999999671652968","No"
"0x41a2934705a550991a930c62ab5360b302b21dcd","8,000,000","No"
"0x6b6e2fbedf0c5146dca6d0b31db6fabb98d5bbad","8,000,000","No"
"0xf95e2fa74f757985dcabf79a725a515656db3808","8,000,000","No"
"0x70e9beba9783c14d47614b8c339c381c01b80511","7,977,175.070992827746429884","No"
"0xc1e1e1a4aefc0126ddcfde37fd67cbf72aafdef6","7,976,766.462471428332640155","No"
"0x1971537c6869e11ca856de85682d8b59d67f943c","7,970,159.071846650275419961","No"
"0x0aa747752680dd066475724ea55cba7e5c5baec8","7,946,134.650088805701804588","No"
"0x140b2ba5b696ae35daefbf74b1021300050c3b61","7,933,890.541327732699012031","No"
"0x555ce236c0220695b68341bc48c68d52210cc35b","7,932,752.847156761033592076","No"
"0x9f2d2ca2b60a480a5e5488cf3f1fd563c4824ecf","7,914,381.788881667558258604","No"
"0xcae3f0b9bebdd3085d817e09e65d55f010b023c8","7,909,503.846981805613136787","No"
"0xd8856656c777b492459b285735f032cd1a51773a","7,907,084.938927780339476509","No"
"0x7943d603924b37ee2ba8848af7dc4985729244e8","7,904,882.0555935657471178","No"
"0x419c5c0f41921fecb8608c966625c8d6731b189b","7,903,955.260212451567992738","No"
"0x702094a1ac85a4ae93940f92d672754910310238","7,900,000","No"
"0xcdd4adc8d65b90983fb35a88032df38f2d02e327","7,890,000","No"
"0x8350deb425bc3fa120717cbdd81207ca4999bd7a","7,872,847.081986245437361367","No"
"0xd6ac62f56ceac5a2b7afc0e49f37187992bb5cdd","7,871,672.668067622083045417","No"
"0xe9f85e195f457642ebc5153b2dceb380d80ae3c3","7,868,657.506414620799860603","No"
"0x6ee566c9e985e693e83e3e31d571831046d6e5fe","7,865,258.877234018532722044","No"
"0x91eb490d3a99adddd75b29f788a59ea235a8aac9","7,825,570.879287926459596896","No"
"0x34a1976b14146dce6cbe1547be7a467904890f86","7,820,904.003908610323206617","No"
"0x6e3a066f20641c32a701b8b56fd89b12c261862e","7,819,443.326148404348701413","No"
"0xa5d66a1f57c08389c8c6832efee8a197d40b165a","7,811,312.291370637486939092","No"
"0x175619a25a3650bed008ea2eeb27f125191e64ae","7,805,330.957161212602658089","No"
"0x8e94466efcc8adc30549dcfd3059ea843dc69705","7,786,806.534420048704219373","No"
"0x025b69406328bddc40633623e86fb35befae14d0","7,786,105.009992274061995154","No"
"0x00000000b9d65fbedfe87673e8518452ae74a13b","7,761,593.15675599080168448","No"
"0x0c4edf2acfc2b49b18285cdd7962a28422b53eec","7,739,853.707600369655499385","No"
"0xa6e3565c05fa29244f39decf11404baaa510197e","7,730,788.619276588632488548","No"
"0x030003105d80bf503a6b86b372cc22273276ff57","7,719,365.520139223126953256","No"
"0x378d0ff29c4b9ded47077caca4112b0551d79d4f","7,710,773.549223438019601541","No"
"0x8299473ff4d8758c58ad6c2fc799f8eec1894bcf","7,697,893.112296119233005668","No"
"0x44490ed7ebdca6e42aec22f8d774e192c5c2d7da","7,691,413.879182776830228767","No"
"0xfe2391ede10ca1cbf2cc550df80cd1345e5ec6b3","7,667,938.251819885027682023","No"
"0x28cb2f03154b586ba81e0fff0e8c49976571aeaf","7,620,777.68193850433996548","No"
"0x624abf4c70c99f62727cdeb53d53bc8fc879f346","7,620,523.451726518066712439","No"
"0xafe7c9d51d1e745f9c73c1cd2fa49154380b84ad","7,607,890.744513276250895325","No"
"0xec74b1237b4d638d9b882b50e464eabd4aa8de23","7,593,245.947734510836624014","No"
"0x1a8381cff9b61b82a8e67670a655019529ed2eb6","7,591,320.435568716390973691","No"
"0xc1fd37ac279d984dc2641eb15a578d891ab22811","7,580,452.838281825715750682","No"
"0x0cf76f44ce67b2def18a10af8ee699f32398cde6","7,570,766","No"
"0x9d2c5739a45d3265e9f789e5a47a1ab2e030fd15","7,569,607.451767175190269387","No"
"0x22887f6d1a1ef7837422b6af8d7ed370c092bd85","7,562,597.351214450160955184","No"
"0xa390b277d756680eacc7ee65bcf9913ce2a5bd36","7,526,414.11713978596520135","No"
"0x8697c36fb156c491a28498098d1218ab1f16e3ab","7,505,075.725680862881253519","No"
"0x51ad46948ebfe02c8aed163a25229607f9938479","7,488,745.070522863440991085","No"
"0xdf4919aca5a12175aa4bdfd3d2229ee61df8fd7a","7,482,211.375732000113471514","No"
"0x4cbe6b0d8243d4770377b5aec0209e36de49e941","7,468,314.326189296308657048","No"
"0x9008d19f58aabd9ed0d60971565aa8510560ab41","7,429,351.396750646968073155","No"
"0xf2e07bc46522e323c866c8c1c9fcc8f7dc0fbfd9","7,409,231.089777076856866271","No"
"0xecacd1c6d5ce0432491f9e44e91cd28886e3ea6e","7,408,089.76560569865987963","No"
"0x9b4e918760af6eea73b48274024f9795f09b2050","7,406,327.999857660616019633","No"
"0x7515c5bcc56400c3a68091064acc118b8047afca","7,400,441.016425985873497672","No"
"0xf83dfbb426fbf4029dd7c4dc0e4e63fee5433ae9","7,389,182.153915813365829231","No"
"0xc1961652c7f042a673e9dc77d47f24d0c8ef644f","7,380,894.645694579677000868","No"
"0xe4198cb864ad6d2b3ba26363fec442ad45905d00","7,363,604.359103779004514023","No"
"0xa6e80792855b8b3bd8668c80416f0cd65c15bf39","7,334,359.560937901547280837","No"
"0x77a15223b9a22d6e3935d7fc80f835f7ce98cb99","7,320,344.354644037255333277","No"
"0xe24609acc962aefdc49c249e78e50a05b771014c","7,306,013.260341937534419539","No"
"0x8fd21bd01022297e831d1592c07141fd9b317481","7,289,536.357425127614638228","No"
"0x4ab70e6072bc043f86856efdc8f30b2bb65bb5dc","7,281,174.014338090286701788","No"
"0xeca3d118ab1da6952a538d2ce78f12f08917eb39","7,273,744.61105674685251584","No"
"0x316ac284bf29667b4d0ee60aefca4a257f3264ba","7,245,438.272880206270221531","No"
"0x55a969d2cae37e16a48af8d7d7dc30f7bfee1d0f","7,204,890.448652459463401852","No"
"0xf68ec94af172d949c89c3c8891d42c1c54afc1ae","7,200,000","No"
"0xe60c8d20c19cd14275bfc78ce2ce3def98754539","7,152,861.189536637362046792","No"
"0xc45f276abf32e6e65b2950ad6f1e3e8023e806ad","7,149,900.62685786663156159","No"
"0xb7e1a50b39c42cd44334d8635e5048b058e5580f","7,145,265.000375073388440444","No"
"0x5296229e4bf638668e87670532bacd607009e0ed","7,136,555.066626950476650417","No"
"0x7731c6fbe420b7698540c22cfccba9be3f4ddfc7","7,120,424.051873974956343278","No"
"0xaf08b4898ac51b518fb69da13800fddb62cb9995","7,114,234.835347341940557295","No"
"0x9dce0cd87eb44008622fca26172f04aa22533b53","7,108,047.491958810246176231","No"
"0x66b85978e50035586ea70a79790e9a4f8aa8bd10","7,104,730.208727017720124457","No"
"0xbfcc61a9b4e94467a2206c0c3f5d62202822251b","7,073,545.984674405918946529","No"
"0xd46eb1ac654ba10f6a5c8f077776623b6fc6f5a8","7,069,597.634399314310125897","No"
"0xcc418f24a7ac63d435d396f9a2121845a119ffe6","7,057,404.196352827198500113","No"
"0xf675740ee88e6fb43ec21e671b199d393c2a8566","7,048,750.580831214163041019","No"
"0x3aea9717e8796038bbf897b5363c27971d352b5b","7,031,464.615343461761194785","No"
"0x1ebc59c292494f3cae5ebafe0c74bd3a02f003fe","7,000,000","No"
"0x47c34b05a950f29f178e0eae481aca8e1b360c3e","6,999,475.176822341355967632","No"
"0xd57099b3180c240aeefdc6093dc9c7b354580975","6,995,147.287903830430853947","No"
"0xa618bdb0ea59c6481f6a3b1536f0ac92a94f5f8a","6,987,850.585491525718186389","No"
"0xd8dd210adfa8a3f4c73402182bea43f0860b43f8","6,981,804.169859913337317749","No"
"0x9ae2332aa4ba4d01f4123b02c7303ca6d729860b","6,977,600.890181964547011355","No"
"0xe4c1499ba352db3b0d3c5fadd6bb8ce96a9c7893","6,976,730.859665214214520467","No"
"0x88a8e4b38407c9f7049771e964f5451d8f43e50e","6,972,178.339824332721826608","No"
"0x2a1b09433e54503e509958ca0ddbcb1008ad8357","6,955,526.025190169044524202","No"
"0xf9cd5837070ded969010b08382785ac9e171890d","6,923,757.593497069487114685","No"
"0xb37542a163d9881f3d7565b6cdc7f84b6169531b","6,921,794.4503980491698348","No"
"0x565eb87957b8598eb0df1eabfc25ffff926f259f","6,901,197.280200675457054396","No"
"0x13fa1b4caa1dcb0aabee32d1a79a11c7455c9376","6,900,000","No"
"0x6dfb0cfe61c32b9ae5350946cfdfd68b3fef3232","6,893,502.803896557808096677","No"
"0x54b0a55319c6257f2b5876db028ca521967f8992","6,888,717.718363629980694879","No"
"0xcab114c7c4f8eb35df4d1efa4d0bde10d3ab3d96","6,862,735.334888153350280428","No"
"0x5879791d7b3a63ad6a587f89c6e6dcb12a90e3f3","6,858,006.79586401801073563","No"
"0x783b80fe41a32c3fd24990bb8b06e9b47730a244","6,856,917.941522798884620018","No"
"0x1084d45ef3a4fe8a96e986a3ddaf027b37088703","6,845,795.945788935728467088","No"
"0x917e991df77fecf0c36ff83f336fae46717800fa","6,842,664.360266118871888531","No"
"0x072afd05d41a2a9ca0fa1755d7b79f861edb04f3","6,837,938.653542214682520722","No"
"0xf6664fee85e2c78f870153ad62fb20140e48fa90","6,832,058.787463456100656907","No"
"0xcf923302fe6647a02ad79d60e1282f8ab4af0bb4","6,824,023.03","No"
"0x57e1778318ae6a57141c133911ac8dee5ef6921e","6,815,965.919650667929590315","No"
"0xd4d140902ef96edeccdb77a288a15f19351ae46b","6,792,367.080597410458365725","No"
"0x5e7ae173a109268307d9ccad1f6b39fe5f187aa2","6,790,807.374065387063374466","No"
"0x282c9da7fd64a1b7e9d5b4d5a33692db9271d9ea","6,775,000","No"
"0xc400b43e5078b47ba2c97d26afd9220815ef52e8","6,759,146.666190520301405003","No"
"0x51051ec5946150bd42f44932b6012ee2430c3b3d","6,755,165.359475401107156004","No"
"0x991d482daf8cc367a9a83c88459d7257245fd144","6,751,447.336878684830283854","No"
"0x026000e54c00750689ff4d01f691cd2abe5ad387","6,750,000","No"
"0x2078dbef145ffbb282a31baef375d3a0f5add4aa","6,749,155.399580887505084167","No"
"0x3275caa036b25a510e064784c31534f10f8eab8a","6,748,257.584275807415618867","No"
"0x72e680156324b5afa5d0d84b621844424a8bce42","6,746,360.286209329355973535","No"
"0xbb80a56ecccc4ee17ecb134f43617e924635d811","6,728,814.625451704818444939","No"
"0xda60f6f99cea7fb4acfb3dfcb817691eaa41ba4e","6,723,173.61","No"
"0x32fcd9f84395ce699844ec50eaffa223b8e7f5fe","6,717,682.851877339748545059","No"
"0xb33c7b018a144e39cb3f01fde167e103a9369f3e","6,705,815.963303230958442541","No"
"0xdad1af0cc1907b635c27d2b0f1dd94e6f31384f2","6,677,296.055176362100510273","No"
"0xcd34718e8abf8d984e7d5e97149eae19409c11f9","6,666,445.073698646411428599","No"
"0x8b56b18987ff402a6b07a23ee92269ae4b0070b0","6,662,923.0111028345675714","No"
"0xdf779c6d82fdd6fb529e73e993e119e3c8d1f8cf","6,634,664.233263519983964176","No"
"0x0343bfdcb65a3668692eb4e3f79e234fea411aab","6,628,350.493271381926733933","No"
"0x7dff5990088b277545febe148e3d616ac8d8c7f0","6,626,317.249738989558677649","No"
"0x6ff093b286631c336b914e47b7b7ad2014482db9","6,618,920.366345903048248496","No"
"0x682a7a94e7968b876ef6ba8caa963b01b943b994","6,610,048.272524956711082757","No"
"0x50675d0a2f87e0969156cf2d81323cf2f75183e7","6,607,728.635147719248728862","No"
"0xf7fdb7652171d5c2722b4cdd62c92e90f73c437e","6,598,897.872002538489180362","No"
"0xd8768074edc02e27faccecfe18b66774b47bbfbb","6,596,075.422204782501834164","No"
"0xeecf576a868248f01d1e769df37aa16b43654fa5","6,558,298.564262612603304073","No"
"0xf2a1df875fc4b2cb5373008e2d21a661bb7dac20","6,546,806.726961687595235061","No"
"0x8d114078f2ca89f26625fdf2d3f755d8b120cd58","6,546,647.784942728491557121","No"
"0xe0e5e621dd5b51c0f279dc8c748abcac1fef9e07","6,544,817.517270682514956417","No"
"0xac88e3aea1a6a096036cbbc27c0ce71ae4cf9bab","6,530,398.756133380180124944","No"
"0xf108e0b86554e9f3148ef4bd29ca877a3e2d67ef","6,519,312.161154880302878767","No"
"0xcffda53f61e9e21de8407dd2ee61b81ca6ef8f8c","6,518,766.460993840052090465","No"
"0x54bf374c1a0eb4c52017cc52cf1633327ee3e985","6,514,105.725788329366268367","No"
"0xd1a0b66835d830e9ada42eef436f3aa8005b20b5","6,504,595.925006807297800107","No"
"0x8d3adfebee728f446b2c3782c6a14087b9cf06be","6,500,000.00000000000000005","No"
"0x3949ba4b002794b30ca1a9df129d78c257a83683","6,462,463.468969576294371788","No"
"0xb94447a6494b716f2ad49807cb51ff492149a678","6,441,102.356160798758560013","No"
"0xa7d5c1e284bd293fd93fe8c417bae5d6dc91dab5","6,428,939.423250305108100105","No"
"0xa14504a87348aaa53854c9b88d56bdd06820d4a6","6,415,862.911790045287822644","No"
"0xd8b88f6113bb9b13fce34dd8cc45416f700aa66e","6,413,154.653536019476935303","No"
"0xee0a111fa54d78bb5d9a4ddb9868e5e6eeb008f2","6,412,011.51","No"
"0xd684e55dda23a7daa94ce97c3f32fd3ce0b75dcc","6,412,011.51","No"
"0x99c23ac9448f32370a3cd5abb3cb4d9a2f8726b4","6,408,620.167178791312785576","No"
"0xe0ec3f9d1e47d841ce89b7a56ba0895d1a2ea74d","6,404,268.514627687577094572","No"
"0xaceffcb277b7cc3aabaa712151e19a74001cc30b","6,400,988.23448230862034449","No"
"0x0b9d413d2478d8a2290a87ebe794090eb109fe56","6,393,833.593958685328374001","No"
"0x6b96fe659d8bdb4b0d171a0a2d4a683125e3ef68","6,390,776.714745404039383078","No"
"0x6f00d8067b4f91aaaba94347aa32fdc4150a9c9b","6,373,371.71","No"
"0xd09fad25d3a466294cdf14805386f9c51d8ac6d4","6,355,196.194418488260213126","No"
"0xfb167cd575dd261d23d19e7cce0413ccaedd0261","6,317,635.412011655489632736","No"
"0x37fde987e00ec7172a58e38e9fd158c6afabedb9","6,313,912.714533412213280522","No"
"0x53f7b6ebaf7ba3625c0e6e2e859fd92674f471c8","6,260,641.556406134393355831","No"
"0xac4a0358c5e860dccc8b7e384f13bfe7cae84774","6,258,797.599944987349638351","No"
"0xa1fd8bffe2e50d68b6c00a70013ed9778070d4f0","6,250,097.088724323910471696","No"
"0x4b6c89f5e57d91c4be4b41ecb419b09acf9d2247","6,229,774.241686645772146004","No"
"0x48b8419b2bc0fb63ee96e3a370e30b200cc2e672","6,228,882.041648621589325384","No"
"0x19b1a171a1f0429dd33822723affb299aec65703","6,206,005.755","No"
"0x48f60d55aa381022537a4ea3c7331f7b471584f5","6,206,005.755","No"
"0xa209349bc461747103fd9e199a60d64fbe7c80e4","6,201,022.044369205174892316","No"
"0x30c131f2c05ec67281c23b593d0a0e1609304ea2","6,193,843.928561362630903679","No"
"0x096d9321296a973861e8e4783fe4b954ad8da9d7","6,182,723.248836671463395162","No"
"0x763bf692f31ffe7d3124b260f20a13c3aea7f6fd","6,167,507.770479583029942218","No"
"0x453c87e789b3fa1dcebea45b6578f9aabffe208d","6,138,984.853729857802970181","No"
"0x6140f00e4ff3936702e68744f2b5978885464cbb","6,129,281.400818464338475855","No"
"0x6746673ff1db9880238df5a2cc6f93b8db0a0ee0","6,119,128.97377471950040057","No"
"0x444cf8bd73eca1e6d4c938c163c16d5ae5313729","6,111,284.6","No"
"0xaff8894c805073ff7b56ba68ecf66d4c2130974b","6,099,376.993021883703233038","No"
"0xdb054e2cbae3f4a33c685a8837b921cb2527b93a","6,086,713.122948210437758129","No"
"0xc6462d301047e57243340a968599397f51b4a5fc","6,076,664.70023992901068628","No"
"0x7e8c8576322d6f48ae3369a2be03fbfd1010d193","6,073,371.71","No"
"0x15b3bd15a8b344d382a2f4665e7e2edbaf9a925f","6,049,945.734966389543137399","No"
"0xdcf8761546ea74d7e9c39f8cf50312cff1f23f68","6,029,917.951026115383643877","No"
"0x7ae8c924d14c8e6edb1c81f96be5555ef928c013","6,011,552.980241925933575428","No"
"0x4d082c0df7d5f03028b852079ec04d7c8fde1a90","6,010,081.304215126679624018","No"
"0x0dc4dbcf5c6f28a4031f1a0e1d761e4dbdf964a1","6,001,225.680456171095897597","No"
"0xa961da5d129aa0f191b7643a7b5edc0188d393f8","6,000,000","No"
"0xa7debb68f2684074ec4354b68e36c34af363fd57","6,000,000.000000000078997423","No"
"0xa345c3fd5d34047eef8d96c1cd61b79e45a4cc40","6,000,000","No"
"0x4555603215bfefada5f882d1b3a0fa19f2cd306e","6,000,000","No"
"0x1acd7992ef21e7e560624dcfcc411e942de5d856","5,987,165.649336729998420458","No"
"0x47b1679458183bc586763517040d9b9f3a3d7b2d","5,983,998.60063284370813665","No"
"0x7e3c2768b52e765c1fb4365aa1cd099bf908a61a","5,973,133.821896331500551576","No"
"0xa775c90f7c636327b21e14de3b45aa4e6b8560ee","5,968,483.832969803447408015","No"
"0xa1464527ed243e683d77364c2287af65d2fa937e","5,966,800.379308244097847507","No"
"0xd6c9b354953e65fe3fa79eed2ca117fa50de5333","5,957,294.056568634523984195","No"
"0x80729b1e1c9494345e4f2190a01a42036aea1b4a","5,918,964.394379996784083853","No"
"0xa38cbfe4c1932b64b28b2f9d29d56c7157c0f395","5,917,740.948361290219461917","No"
"0x1f48afd7dd5c7021711ff7079fd600d8f5a02d47","5,895,523.683629345454811771","No"
"0x0d26a62fd82665e43028748f187611a0f5f749ce","5,884,970.261910926021620657","No"
"0x4205a4972c9dd2397a86f8682837de08fec05ca6","5,884,060.825461651779647303","No"
"0x2350e6fb583860798bb313885b9b33f49c8127db","5,862,071.725190651224893526","No"
"0xe0b8ecbc3cdcbf3b4d4a75a65b0e518dfd5a3aa6","5,816,573.946011835248459056","No"
"0x425d69cd1506e2ec483210b02041f541103befa9","5,794,429.098377496998899041","No"
"0x5437595e42eb33f22594c056eb42b411e0e71870","5,792,919.408229626505719761","No"
"0x873644e47943daef4c617d73285951aadbb2059d","5,784,430.498239184891024355","No"
"0xb376f9097701cf63ef6e4ab2773377b004491111","5,772,387.191674570184025094","No"
"0xb707be3cc6a9599597443c4eb5cc11bd6a5e5087","5,762,768.250948704523887049","No"
"0x15dafbb8f224bc41836e4250b682d1ef38a83a45","5,736,570.712445878644357825","No"
"0xb1e03d53f6be30c7154fdf5f125e7d713ecf722a","5,732,531.180663307321250437","No"
"0x200f283a03333e7428c1142fd23ff3f5440f6be5","5,708,250.558042239611669051","No"
"0xe0e8d2121c39c2976aa6bceca585f553d66c0f7e","5,703,854.230856559062885048","No"
"0x9c37b7234ca66e16793324fe3896eba46362d545","5,690,756.275909169203463334","No"
"0x377f82b104f19c70917cff8d2ed89f98d80fce23","5,676,012.094347911184374141","No"
"0x20f436aa37bb97ecc945022f87b57874cee34d04","5,666,960.198540663414405833","No"
"0x4634e83363eb11ced7c8de4fa3c4accf647d210d","5,635,473.133449045012565917","No"
"0xcfcefa38111965cd025c07ca0f298eb018981f50","5,617,225.456853017469059235","No"
"0x4ba597cc3043a83b0decc019505da2c5332e3787","5,613,441.054473570734869057","No"
"0x21452dd5e98a960f8ee04ae224bdd63e95f0fccc","5,608,844.842532855952121382","No"
"0x42a63047a1cd8449e3e70adeb7363c4ca01db528","5,601,630.473361294795785441","No"
"0x214ce1969a841df6bd10a790488aa27ede9ba62f","5,598,803.416440439801217569","No"
"0x9ca672c28494a6551ceb778837cda6c824ff87df","5,585,814.1324258069007046","No"
"0x9e650a6fe5c560c736026581d155e99bfdaef07b","5,581,319.380879388518900763","No"
"0x9c01793fbeaa01fd9fcf68dc6adecea08fffa521","5,572,576.042505072864419262","No"
"0xc1c1d9b640a87a38b0c6dcaa045c747676d0e8e8","5,564,320.716652548851802305","No"
"0xa94dae2631ebc0abfd045fb5c0e1da4907b85811","5,538,031.791401234516273269","No"
"0xf2f5da016955de491a614a81c557db04de2d46a8","5,531,999.788207722130724449","No"
"0x9c34892736d5edea34c018ea65866f5f380b1103","5,527,597.002369930886310056","No"
"0x5cd4e894f399846d57ca326b959d47c89db90818","5,525,852.391918790657882959","No"
"0xee005036d2e3b15c435cc58e4ab8bfeb8dded7dc","5,519,108.94268183631372426","No"
"0x4dd333afc362738b29990089083a1bd10f40431c","5,500,000","No"
"0xcfc989703af8ee9ad332f92ef2cfc334ca06594c","5,482,444.391650046468656238","No"
"0x906a82561109cb6182c3bf767f22b0ee804e7180","5,482,259.196839594387077611","No"
"0x8770dbd97a61c39a7c4c5ed256076135d64a242a","5,468,142.745888984745808927","No"
"0xf952f64fff07f2509e241220d82742d786a5dd29","5,468,018.263757338807577799","No"
"0x09e387cddcd660fd4424c36ea24671f60cb9d8be","5,462,707.655921450136021227","No"
"0xe340cb36a9e0de642ad1e688f6ae186653500175","5,456,473.759150570981855789","No"
"0x281fcba814066193a86f9f2290146e5489a14238","5,451,239.002820878433235152","No"
"0x677d9f4c9a011e254cd1bf93dd91c850076564c2","5,443,908.672868750375731741","No"
"0xde28be33414598b12684bbfdad210055b52edb55","5,424,404.185161209312247825","No"
"0x749b25b79a0bc9d2da02173a17ff8f2b4b82afd5","5,420,985.921201288811458606","No"
"0xd4c893243caf914a999759231ca94e15256f1de7","5,413,333.086596075463798899","No"
"0x2957129404f0021263d81eb4029a64afb0f97b04","5,409,778.53985069000354349","No"
"0xe0ec274a64cb2f55453e81c9367bbba3c178ff09","5,403,425.136198338691584477","No"
"0xf5cc8d46a2528225b7a2d1eebb131b9b1fba3bca","5,378,538","No"
"0x688b5c7b549339922c0d2243debe2fe921a1a488","5,350,935.968073839116003467","No"
"0xc98132afe826588496132f688fe279c5d43bc051","5,343,100.507373130083672798","No"
